r,l,t
2.79,10,19.708028
2.78,16,19.715638
2.8,18,19.723891
2.76,18,19.731825
2.79,20,19.740495
2.8,12,19.745902
2.74,10,19.750457
2.76,16,19.757559
2.82,16,19.764745
2.78,10,19.76944
2.77,14,19.775663
2.78,14,19.781794
2.82,14,19.788072
2.76,12,19.793424
2.7,12,19.798967
2.79,14,19.805122
2.75,10,19.813243
2.82,10,19.818129
2.88,20,19.827235
2.75,12,19.833076
2.79,12,19.838595
2.85,22,19.847921
2.89,14,19.854101
2.82,18,19.861837
2.74,12,19.867182
2.79,12,19.872523
2.78,12,19.877838
2.75,16,19.884649
2.75,10,19.88914
2.78,10,19.893592
2.81,12,19.898898
0.36,24,19.908877
2.73,10,19.913442
2.79,10,19.917888
2.82,18,19.941554
0.31,32,19.962227
2.76,20,19.980599
2.74,12,19.989784
2.81,16,19.998592
2.81,18,20.00684
2.82,12,20.012796
2.75,16,20.020029
2.82,16,20.027142
2.78,12,20.032429
2.74,12,20.037694
2.81,16,20.044998
2.78,10,20.049492
2.79,12,20.054821
2.95,24,20.065106
2.8,18,20.073137
2.8,16,20.082013
2.79,20,20.090589
2.76,14,20.096784
2.83,14,20.102943
2.81,24,20.113676
2.77,16,20.120768
2.77,16,20.131005
2.79,12,20.13638
2.76,14,20.142563
2.79,10,20.147107
2.79,10,20.151586
2.78,20,20.160296
2.75,10,20.164824
2.79,12,20.170657
2.8,22,20.18024
2.78,10,20.184678
2.75,12,20.190068
2.77,14,20.196194
2.77,14,20.202307
0.37,30,20.214852
2.73,10,20.881496
2.82,20,20.890538
2.74,12,20.895986
2.69,16,20.902992
2.75,12,20.908549
2.82,12,20.914081
2.79,12,20.919405
2.78,14,20.925785
2.78,12,20.931206
2.79,10,20.93585
2.78,10,20.942571
2.78,22,20.952313
2.82,12,20.9581
2.79,10,20.962924
2.75,10,20.968318
2.79,10,20.973196
2.82,18,20.98144
2.79,10,20.98623
2.84,16,20.993489
2.79,10,21.000823
2.75,12,21.00944
2.77,18,21.019857
2.78,12,21.026584
2.79,10,21.032908
2.79,10,21.037825
2.77,12,21.043762
2.81,16,21.05095
2.77,12,21.056529
2.74,10,21.061179
2.79,10,21.065855
2.74,12,21.071467
2.75,10,21.076225
2.82,20,21.085171
2.74,10,21.107244
2.76,18,21.115361
2.75,10,21.120121
2.79,12,21.12533
2.87,30,21.137798
2.77,14,21.143908
2.81,30,21.156403
2.74,10,21.160803
2.75,14,21.166844
2.74,10,21.17186
2.77,12,21.177132
2.69,10,21.181495
2.75,10,21.185906
2.75,16,21.192773
2.75,10,21.197114
2.76,16,21.203973
2.81,14,21.210266
2.79,10,21.215107
2.74,12,21.221288
2.79,10,21.225803
2.74,10,21.230309
2.79,10,21.234871
2.79,12,21.240298
2.91,26,21.251246
2.75,12,21.256586
2.76,14,21.262584
2.81,20,21.271231
2.82,18,21.278849
2.79,12,21.284027
2.75,10,21.288453
2.75,10,21.292931
2.78,10,21.301132
2.79,12,21.306503
2.78,14,21.312423
2.74,10,21.316979
2.78,14,21.322968
0.38,32,21.337834
0.41,20,21.346385
2.75,10,21.350787
2.74,14,21.35684
2.74,14,21.362965
2.83,14,21.368964
2.82,16,21.3759
2.86,18,21.383504
2.79,14,21.389636
2.81,18,21.397229
2.77,18,21.404933
2.79,10,21.409293
2.82,14,21.41529
2.79,16,21.423854
0.37,28,21.43649
2.82,20,21.445174
2.69,10,21.449695
2.75,10,21.454196
2.73,10,21.458624
2.79,14,21.464609
2.75,12,21.469894
2.78,10,21.474352
0.19,32,21.488785
2.75,16,21.495784
2.78,16,21.50267
2.77,22,21.512085
0.37,20,21.520527
2.75,10,21.524964
2.75,10,21.529367
2.79,14,21.535415
2.75,10,21.542886
2.71,10,21.547407
