r,l,t
0.36,24,16.185385
0.31,16,16.196734
0.23,14,16.206172
0.22,22,17.183847
2.79,18,17.195967
2.79,14,17.20823
2.83,20,17.221486
0.32,14,17.231274
2.79,14,17.24095
0.25,14,17.250214
0.28,18,17.26195
2.79,20,17.275104
0.27,18,17.286941
2.79,12,17.298176
0.33,16,17.31061
0.27,18,17.322904
2.79,12,17.331062
2.83,16,17.34174
2.79,12,17.349872
0.25,18,17.361943
0.26,14,17.371343
0.26,22,17.385759
2.83,12,17.393897
0.32,20,17.407134
0.22,18,17.419049
0.32,18,17.431199
2.83,20,17.444495
0.32,16,17.456068
2.83,14,17.465675
2.79,12,17.473973
0.33,20,17.488076
2.79,12,17.496336
2.79,12,17.504943
0.29,22,17.519343
2.79,20,17.532642
2.83,18,17.544914
2.83,16,17.555619
0.27,18,17.567517
2.79,14,17.576898
0.24,20,17.590043
2.83,12,17.598216
0.3,16,17.609015
2.83,14,17.618467
0.3,24,17.634073
2.83,12,17.669406
0.32,14,17.679708
0.27,32,17.704306
2.79,22,17.719137
0.28,20,17.733346
2.83,12,17.742003
0.27,22,17.757029
2.83,14,17.767021
0.22,14,17.77684
0.26,20,17.790714
0.23,14,17.80028
0.26,16,17.811153
2.83,12,17.819251
2.83,12,17.827351
2.83,12,17.835404
2.79,12,17.843837
0.25,16,17.857881
2.79,12,17.866102
0.28,14,17.875654
0.24,14,17.884989
0.28,22,17.899426
2.83,12,17.907607
2.83,18,17.920263
2.79,12,17.928907
2.79,20,17.943087
0.22,18,17.955328
2.78,20,17.969941
2.79,14,17.982723
0.23,16,17.996562
0.23,14,18.005979
0.29,20,18.019292
2.79,18,18.031106
2.83,14,18.040429
2.83,12,18.048791
2.83,12,18.056837
0.23,16,18.067388
0.28,26,18.084278
0.25,18,18.096032
2.79,30,18.122555
2.79,14,18.134375
0.35,14,18.14402
0.26,32,18.166346
2.79,12,18.174655
0.28,18,18.186691
2.83,18,18.198766
0.26,20,18.212042
2.79,12,18.221062
2.83,12,18.229288
0.27,14,18.238718
0.2,24,18.254424
2.79,12,18.2628
2.83,18,18.276406
0.32,22,18.291096
2.83,16,18.301885
2.83,12,18.310111
0.25,18,18.322372
0.28,16,18.333156
0.33,18,18.345239
0.25,20,18.35845
0.27,14,18.372271
0.23,30,18.414893
2.79,14,18.424476
0.28,24,18.440271
0.27,18,18.454383
2.83,14,18.464009
0.2,14,18.473953
0.24,14,18.483919
0.25,16,18.495103
0.26,16,18.506432
2.79,12,18.51528
0.33,16,18.526568
0.35,24,18.543292
0.28,14,18.553134
0.24,24,18.569863
0.26,16,18.584827
2.83,12,18.593366
0.32,16,18.604166
0.36,20,18.617378
0.36,18,18.629125
0.35,14,18.63844
0.32,16,18.649138
0.27,16,18.660927
2.79,12,19.627976
2.79,12,19.636129
2.79,14,19.645597
2.79,12,19.654046
2.79,12,19.66277
0.3,16,19.673503
2.83,16,19.684095
0.3,28,19.704458
0.35,14,19.713934
2.79,14,19.723263
2.79,12,19.731467
0.3,20,19.744642
2.79,16,19.755225
2.83,14,19.764796
2.79,12,19.772818
2.79,18,19.784535
2.79,18,19.796552
0.23,22,19.810786
0.31,24,19.826286
0.21,16,19.836902
0.33,26,19.853754
0.28,24,19.86958
0.29,18,19.881512
0.3,18,19.893404
2.79,14,19.902885
2.83,14,19.91213
0.32,20,19.92536
2.79,12,19.933722
0.26,14,19.943054
2.83,12,19.951095
2.83,18,19.962859
2.79,12,19.970879
2.83,12,19.978911
2.79,14,19.988206
0.25,18,20.000119
2.83,14,20.009373
0.35,16,20.023361
0.29,18,20.038442
0.32,18,20.057296
2.83,20,20.07045
0.31,18,20.082294
2.79,14,20.091678
0.32,18,20.103465
2.79,18,20.115251
2.79,12,20.123286
0.27,14,20.132504
2.83,14,20.141778
0.25,18,20.153414
0.36,18,20.165087
2.79,14,20.174357
0.31,16,20.184869
2.79,12,20.193022
2.79,12,20.201052
2.79,12,20.209135
0.31,14,20.22354
0.32,18,20.235339
0.2,22,20.250669
2.83,16,20.263358
2.83,12,20.271708
0.26,32,20.293371
0.24,16,20.303998
0.31,14,20.313319
0.31,24,20.328914
0.25,22,20.343106
2.83,14,20.35244
0.3,14,20.361972
2.83,14,20.371274
2.79,16,20.381787
0.28,16,20.392642
0.3,14,20.401921
2.79,14,20.411138
0.27,30,20.430384
0.32,14,20.439702
2.83,16,20.450877
0.26,20,20.465319
2.79,12,20.474814
2.79,16,20.485407
2.79,20,20.501711
2.83,12,20.509831
0.24,24,20.525599
2.83,16,20.536155
2.79,16,20.54672
0.28,28,20.565315
0.26,20,20.578343
2.79,12,20.586418
2.83,14,20.595696
0.3,16,20.606228
0.27,30,20.625655
0.27,14,20.634987
2.83,14,20.644443
2.83,12,20.652605
0.33,22,20.66783
2.83,14,20.677378
0.27,16,20.689137
0.31,14,20.699437
2.83,14,20.708775
2.79,16,20.719457
0.21,14,20.728759
0.36,20,20.760235
2.83,14,20.769603
2.79,26,20.786294
0.24,14,20.795696
2.83,16,20.806229
2.83,18,20.818285
0.3,22,20.833734
0.25,32,20.85641
0.32,16,20.86711
0.3,16,20.877995
2.79,16,20.88864
0.31,14,20.898117
2.79,18,20.909894
2.79,16,20.920901
2.83,14,20.930297
0.25,20,20.946863
0.22,14,20.956257
2.83,12,20.964555
2.79,16,20.975141
0.36,18,20.987107
2.83,12,20.995402
0.27,18,21.007357
2.83,12,21.015502
0.26,18,21.027376
0.32,14,21.039144
2.79,12,22.005066
2.79,14,22.014461
2.79,14,22.024115
0.31,14,22.033497
2.79,14,22.042777
2.79,14,22.052056
2.79,14,22.065814
0.35,14,22.077896
0.35,14,22.087435
0.33,14,22.096813
2.79,16,22.1073
0.22,16,22.117813
2.83,14,22.12711
0.3,18,22.138876
2.83,18,22.150571
0.27,20,22.163771
2.83,12,22.171806
2.79,12,22.179921
2.79,12,22.187963
0.21,16,22.198611
2.79,14,22.207952
0.25,16,22.218534
0.36,20,22.231786
0.28,32,22.253458
0.32,14,22.262847
2.83,12,22.270882
2.79,14,22.280323
2.79,14,22.290009
0.31,14,22.29983
0.32,14,22.309284
0.28,18,22.323854
0.33,14,22.333349
0.27,16,22.344006
2.79,14,22.354156
2.83,12,22.362375
2.83,12,22.37228
2.79,14,22.381672
2.79,12,22.390685
0.21,16,22.419859
0.3,28,22.438638
2.79,12,22.447423
2.83,18,22.464787
2.83,20,22.478078
2.79,16,22.488743
0.3,14,22.498167
0.37,20,22.511382
2.79,12,22.519481
2.79,16,22.530279
0.25,26,22.547048
2.83,14,22.556564
2.83,16,22.567299
0.21,32,22.589071
2.83,14,22.598399
2.79,14,22.607711
2.83,14,22.61702
2.83,16,22.627741
2.79,16,22.638262
0.27,18,22.650095
2.79,14,22.659437
0.3,18,22.672355
0.23,18,22.686364
0.21,18,22.700584
2.79,12,22.708582
2.83,16,22.719127
2.79,20,22.732249
2.79,16,22.742672
0.26,16,22.753124
2.79,14,22.763015
0.29,26,22.779687
0.26,22,22.797474
2.79,18,22.809202
2.83,12,22.817327
2.79,12,22.825369
0.25,14,22.834599
2.79,14,22.843829
0.23,16,22.854547
0.29,14,22.863968
0.38,26,22.880751
0.32,16,22.891348
2.79,16,22.902447
0.33,14,22.912127
0.35,16,22.923141
0.25,30,22.943071
2.79,14,22.95274
0.25,24,22.968518
2.79,16,22.979422
0.21,16,22.990244
2.79,12,22.999037
0.26,14,23.008533
2.79,14,23.018082
2.79,14,23.0276
0.35,14,23.037078
2.83,12,23.045357
2.79,12,23.053476
0.26,20,23.066971
2.79,16,23.080568
0.25,14,23.094311
2.79,12,23.102747
2.79,18,23.135844
2.83,12,23.144324
0.25,14,23.153852
2.83,12,23.162104
2.83,18,23.174135
2.83,12,23.18267
2.83,14,23.192875
0.36,16,23.203993
2.79,12,23.212248
2.79,12,23.220437
2.83,14,23.234855
0.23,14,23.244807
2.83,16,23.255652
2.79,12,23.263917
2.79,12,23.272111
2.79,14,23.282147
2.79,18,23.294134
2.79,16,23.304942
2.83,12,23.316045
2.79,14,23.326553
0.23,20,23.341639
2.79,12,23.350128
0.29,16,23.361456
2.79,20,23.375039
2.79,12,23.383354
0.25,16,23.394691
2.83,12,23.403117
0.26,18,23.418817
2.83,12,23.427854
2.79,14,23.437577
0.23,22,23.45299
0.26,22,23.467814
2.83,12,24.625429
0.21,14,24.649873
2.83,12,24.698413
2.83,12,24.730876
2.83,12,24.775241
2.83,12,24.805378
2.79,12,24.827549
2.79,16,24.863374
2.79,12,24.898012
2.79,12,24.918622
2.79,12,24.94397
2.79,12,24.956037
2.79,12,24.967702
2.79,14,24.997287
0.33,22,25.022501
2.79,12,25.034645
2.83,18,25.070055
2.79,14,25.102321
2.79,14,25.167659
2.79,18,25.212666
0.3,18,25.256745
2.83,14,25.28636
2.79,18,25.369939
2.83,12,25.403008
2.79,12,25.434313
0.33,16,25.454553
2.79,14,25.46902
2.79,18,25.502853
2.79,14,25.526658
2.83,12,25.556106
0.35,18,25.606489
2.79,12,25.629075
0.27,14,25.658476
2.79,14,25.720455
2.83,16,25.77899
2.83,12,25.833513
2.79,12,25.871484
2.83,12,25.94993
2.79,14,25.980224
0.32,16,26.007115
2.79,18,26.037271
2.83,12,26.048836
2.83,14,26.063157
0.25,28,26.110707
0.32,18,26.13234
2.79,16,26.143223
0.23,20,26.156878
0.36,16,26.167575
2.79,12,26.176957
0.22,18,26.194502
