r,l,t
1.24,35,31.182491
1.0,35,31.900894
0.83,35,31.917326
1.07,35,31.933155
6.8,32,31.947854
1.2,35,31.977182
1.24,35,31.995055
0.96,35,32.013735
1.19,35,32.029806
0.88,35,32.045775
0.96,35,32.061483
1.15,35,32.077628
1.04,35,32.09356
0.91,35,32.1125
1.2,35,32.128364
1.2,35,32.144345
1.3,35,32.160589
0.77,35,32.176565
0.96,35,32.192366
0.97,35,32.208576
1.2,35,32.224996
1.26,35,32.240713
1.25,35,32.256597
1.1,35,32.272363
1.29,35,32.288648
1.06,35,32.304278
6.9,32,32.321738
1.0,35,32.337804
1.21,35,32.353544
0.9,35,32.369159
1.29,35,32.384912
1.05,35,32.400705
1.02,35,32.416696
6.89,30,32.429835
1.07,35,32.459304
1.26,35,32.475042
0.92,35,32.492555
1.0,35,32.508342
1.09,35,32.524284
1.05,35,32.54143
1.29,35,32.559686
1.1,35,32.575331
1.17,35,32.595957
1.14,35,32.61192
0.98,35,32.628018
1.23,35,32.644497
1.23,35,32.660342
1.22,35,32.680704
6.93,32,32.69626
1.08,35,32.712168
1.04,35,32.72779
1.14,35,32.744503
1.22,35,32.763385
1.07,35,32.779099
0.96,35,32.801049
0.8,35,32.816524
1.02,35,32.831999
1.18,35,32.847353
1.18,35,32.863039
1.17,35,32.878294
1.0,35,33.575493
1.26,35,33.591356
1.19,35,33.607305
0.98,35,33.629109
1.2,35,33.645045
1.08,35,33.661295
1.03,35,33.686238
1.0,35,33.702387
6.94,34,33.717493
1.13,35,33.73347
1.07,35,33.749977
0.9,35,33.766249
6.72,34,33.784124
0.89,35,33.806501
1.28,35,33.825653
1.2,35,33.841493
1.14,35,33.85736
1.29,35,33.873531
6.94,30,33.886823
7.0,34,33.901766
1.13,35,33.917755
1.13,35,33.933806
1.18,35,33.949786
0.98,35,33.965577
0.98,35,33.983311
1.25,35,34.001131
1.24,35,34.023538
1.03,35,34.039947
1.16,35,34.055887
1.16,35,34.072164
1.03,35,34.088206
0.98,35,34.104472
0.97,35,34.135068
1.03,35,34.1516
1.17,35,34.16782
1.1,35,34.183848
0.99,35,34.201963
1.12,35,34.218555
1.17,35,34.238505
1.11,35,34.262558
1.15,35,34.278202
0.92,35,34.29396
1.24,35,34.309774
6.85,30,34.322854
0.97,35,34.338437
1.09,35,34.354381
1.03,35,34.370204
1.14,35,34.386205
1.09,35,34.402434
1.16,35,34.418515
6.82,32,34.432784
6.77,22,34.442526
1.14,35,34.461776
1.16,35,34.477513
1.09,35,34.493201
1.03,35,34.508917
1.15,35,34.529607
6.85,32,34.544586
1.06,35,34.560386
1.2,35,34.577953
7.0,32,35.305261
0.95,35,35.337897
1.22,35,35.354244
0.95,35,35.370124
1.12,35,35.385914
1.05,35,35.401604
0.99,35,35.417562
1.22,35,35.433455
1.2,35,35.449568
0.88,35,35.465275
0.75,35,35.480999
1.12,35,35.49813
1.12,35,35.514147
1.03,35,35.535671
1.14,35,35.55171
1.04,35,35.567918
1.1,35,35.583966
1.1,35,35.600851
0.86,35,35.619711
1.17,35,35.635324
1.08,35,35.650891
1.15,35,35.666486
0.98,35,35.681958
1.08,35,35.69747
1.15,35,35.713113
0.99,35,35.728837
6.95,30,35.749735
1.06,35,35.765368
6.78,34,35.779899
1.1,35,35.795323
1.24,35,35.815964
0.95,35,35.831562
1.16,35,35.853329
1.09,35,35.871811
1.25,35,35.887505
1.34,35,35.903241
6.8,30,35.916518
0.91,35,35.932982
0.93,35,35.948492
0.97,35,35.96403
0.93,35,35.982626
1.32,35,35.998375
1.11,35,36.016311
1.26,35,36.031718
1.18,35,36.04755
6.86,28,36.059693
1.03,35,36.07532
0.99,35,36.091072
1.13,35,36.109661
6.91,30,36.122776
1.15,35,36.138579
0.94,35,36.15713
1.26,35,36.172839
1.19,35,36.193634
1.05,35,36.210284
1.25,35,36.226513
1.13,35,36.242691
6.8,30,36.255889
1.21,35,36.271589
1.2,35,36.967214
1.14,35,36.982929
1.21,35,36.999211
6.69,18,37.009455
1.16,35,37.028057
0.79,35,37.044964
1.01,35,37.060513
0.84,35,37.076564
1.17,35,37.092424
1.21,35,37.108757
6.93,32,37.123016
1.13,35,37.140563
1.11,35,37.156691
1.12,35,37.176202
6.87,24,37.186953
1.1,35,37.203015
0.81,35,37.219372
1.16,35,37.235175
0.85,35,37.250746
0.85,35,37.266363
