r,l,t
3.9,35,22.138952
2.79,35,22.154495
3.4,35,22.170903
2.92,35,22.190863
3.19,35,22.207857
3.5,35,22.225451
3.59,35,22.241582
3.69,35,22.257313
4.15,35,22.273101
4.06,35,22.288811
2.86,35,22.304822
3.26,35,22.32064
3.39,35,22.33653
3.46,35,22.352142
3.26,35,22.367649
3.28,35,22.383321
3.96,35,22.398959
2.55,35,22.418048
3.41,35,22.434078
2.63,35,22.451526
3.82,35,22.466958
3.61,35,22.483988
3.5,35,22.501183
3.39,35,22.51781
4.05,35,22.533915
3.02,35,22.550634
2.95,35,22.567337
3.85,35,22.583519
2.82,35,22.600144
3.71,35,22.61707
2.98,35,22.636949
3.71,35,22.652952
3.17,35,22.683897
2.51,35,22.700318
3.26,35,22.716565
4.03,35,22.732921
3.48,35,22.750952
3.92,35,22.768068
3.82,35,22.784706
3.61,35,22.801345
3.01,35,22.817636
2.13,35,22.834174
2.57,35,22.853822
3.37,35,22.873222
3.37,35,22.889428
3.24,35,22.905657
3.1,35,22.921522
2.02,35,22.938002
3.55,35,22.954382
3.67,35,22.971433
3.36,35,22.99293
3.04,35,23.694448
3.72,35,23.710129
3.63,35,23.725968
3.75,35,23.741568
2.73,35,23.757166
3.96,35,23.772581
2.82,35,23.790119
3.9,35,23.806751
3.75,35,23.822386
3.55,35,23.843239
2.81,35,23.859215
3.19,35,23.875994
2.83,35,23.891855
2.72,35,23.911478
3.79,35,23.927362
3.8,35,23.944719
3.45,35,23.960388
3.73,35,23.976177
2.63,35,24.001792
3.28,35,24.020379
2.96,35,24.037374
2.99,35,24.061694
2.0,35,24.083678
2.24,35,24.100951
3.19,35,24.120438
2.88,35,24.136032
3.03,35,24.151759
4.04,35,24.168254
3.46,35,24.185466
3.74,35,24.201073
3.75,35,24.216573
3.67,35,24.243627
2.64,35,24.27254
3.15,35,24.295965
3.8,35,24.325475
3.19,35,24.350144
3.72,35,24.380047
3.85,35,24.404528
3.18,35,24.451031
4.29,35,24.473708
1.67,35,24.499913
3.86,35,24.53168
2.36,35,24.557863
3.5,35,24.581572
3.93,35,24.609287
3.25,35,24.641103
3.57,35,24.681382
2.94,35,24.729312
3.7,35,24.758116
3.66,35,24.799395
2.62,35,24.826953
3.01,35,24.853377
3.33,35,24.879534
1.97,35,24.922512
3.07,35,24.948112
3.04,35,24.983732
3.88,35,25.007876
3.04,35,25.044712
3.68,35,26.577717
4.06,35,26.620952
3.14,35,26.636398
4.19,35,26.656494
2.7,35,26.672179
3.79,35,26.688157
3.58,35,26.704073
4.03,35,26.719891
2.29,35,26.740254
4.24,35,26.756302
2.94,35,26.772121
3.96,35,26.790954
3.2,35,26.806736
3.6,35,26.822598
3.08,35,26.840492
3.49,35,26.857619
3.06,35,26.873599
3.15,35,26.891373
3.0,35,26.909657
2.91,35,26.925445
4.14,35,26.941595
3.19,35,26.961197
4.07,35,26.979991
3.33,35,27.000713
3.69,35,27.016645
4.28,35,27.034672
3.68,35,27.052908
4.07,35,27.072582
3.31,35,27.088238
2.77,35,27.104106
3.5,35,27.120207
2.74,35,27.136061
3.35,35,27.1522
4.33,35,27.168577
2.95,35,27.184281
4.2,35,27.200004
1.47,35,27.219911
3.27,35,27.249438
3.62,35,27.264909
3.55,35,27.280312
3.03,35,27.295554
3.15,35,27.31115
3.1,35,27.32724
4.0,35,27.345574
2.91,35,27.36182
4.44,35,27.377608
2.94,35,27.3933
3.58,35,27.409349
3.56,35,27.428908
3.65,35,27.446949
3.38,35,27.462905
2.85,35,27.478728
3.37,35,27.494576
4.32,35,27.51036
3.84,35,27.526076
2.84,35,27.542954
2.7,35,27.566614
2.55,35,27.582457
3.01,35,27.598352
3.39,35,28.912278
2.83,35,28.988511
3.8,35,29.025222
3.37,35,29.063623
3.57,35,29.092577
3.12,35,29.136986
3.6,35,29.209864
3.16,35,29.271632
3.8,35,29.383996
3.7,35,29.451696
3.42,35,29.48919
3.34,35,29.52035
3.53,35,29.560313
3.12,35,29.648932
4.1,35,29.736638
2.95,35,29.790793
3.85,35,29.855707
2.78,35,29.884065
3.49,35,29.909747
3.35,35,29.933996
2.93,35,29.965512
3.77,35,29.993803
3.64,35,30.01656
3.63,35,30.041665
3.13,35,30.069103
3.28,35,30.103121
3.88,35,30.131282
3.22,35,30.163475
3.76,35,30.188112
3.76,35,30.211229
3.46,35,30.238559
4.55,35,30.279182
3.99,35,30.307589
2.67,35,30.349416
2.47,35,30.410061
3.29,35,30.473111
3.09,35,30.527028
3.52,35,30.568544
3.34,35,30.59217
3.8,35,30.627935
3.73,35,30.665664
4.29,35,30.69215
3.85,35,30.715425
3.24,35,30.744802
3.83,35,30.766443
3.4,35,30.781944
3.54,35,30.797453
2.78,35,30.812863
3.29,35,30.828449
3.2,35,30.844194
3.75,35,30.860584
3.92,35,30.876537
3.7,35,30.89217
3.99,35,30.908115
3.5,35,30.924095
