r,l,t
2.83,12,30.282787
2.79,12,30.290972
2.79,16,30.302246
2.83,12,30.314091
2.83,12,30.32994
2.79,12,30.338465
2.79,12,30.346792
0.3,18,30.358951
2.79,12,30.367233
2.79,12,30.375723
0.32,14,30.385262
0.25,16,30.396174
0.29,16,30.406819
0.34,16,30.417763
0.35,32,30.439772
2.83,12,30.448093
2.79,12,30.465234
2.79,12,30.479837
2.79,18,30.491887
2.79,12,30.500136
2.83,12,30.508355
2.83,16,30.519016
2.79,12,30.527258
2.83,14,30.536691
2.79,12,30.544878
2.79,12,30.553967
2.83,14,30.563941
0.27,14,30.573705
0.28,24,30.589346
2.83,12,30.598051
2.79,12,30.606802
2.79,14,30.616482
0.24,14,30.627136
2.79,12,30.637123
2.79,14,30.651314
2.79,12,30.659621
0.31,16,30.670667
0.24,16,30.681509
2.79,12,30.689721
2.79,12,30.698256
2.79,12,30.706454
0.23,16,30.71708
2.83,12,30.728482
0.34,14,30.742605
2.83,12,30.754466
2.79,12,30.769569
2.79,12,30.781416
2.79,12,30.793657
2.79,12,30.809745
2.83,14,30.823726
0.28,20,30.842634
2.79,12,30.855388
2.79,12,30.87312
2.79,14,30.886837
2.79,12,30.899831
2.83,12,30.912914
2.79,12,30.927687
2.83,12,30.940873
2.83,12,30.954998
2.79,12,30.968516
0.31,18,30.988156
2.79,12,31.001733
2.79,12,31.014953
2.83,14,31.028501
0.36,14,31.042249
2.83,12,31.053769
2.79,12,31.066294
2.79,12,31.079945
2.79,12,31.093303
2.79,12,31.113949
2.79,14,31.132158
2.83,12,31.147577
0.29,26,31.1805
2.79,12,31.193562
2.79,12,31.206293
0.32,14,31.221316
0.24,14,31.235879
0.25,14,31.250524
2.79,14,31.26581
2.79,12,31.279398
2.83,12,31.292561
2.83,14,31.307237
0.32,14,31.322556
2.83,12,31.336711
2.83,12,31.349701
2.83,16,31.376179
2.83,14,31.391226
2.83,12,31.405678
0.29,14,31.425341
2.83,12,31.440578
2.79,12,31.49991
2.79,14,31.515872
0.3,16,31.53309
2.79,20,31.554737
2.83,12,31.567137
2.79,12,31.58211
2.79,12,31.595225
2.83,12,31.608546
2.79,16,31.624623
2.83,12,31.637058
2.83,12,31.649686
2.79,12,31.662325
2.79,14,31.688955
2.79,12,31.701251
2.79,14,31.71538
2.83,12,31.727144
2.83,16,31.742564
2.79,12,31.755367
0.28,18,31.773925
2.83,12,31.788978
2.79,12,31.812576
2.83,12,31.854026
2.83,12,31.870055
2.79,12,31.881895
2.79,12,31.893725
2.83,12,31.905653
2.83,12,31.917739
2.83,12,31.952927
2.83,14,31.989651
2.83,12,32.002787
2.79,12,32.015777
2.79,12,32.028505
0.25,14,32.043375
2.79,12,32.056692
2.83,14,32.070616
2.79,14,32.08551
2.83,14,32.099893
2.83,12,32.112776
2.83,14,32.127857
2.79,12,32.140934
0.3,14,32.162105
2.83,14,32.179563
0.35,32,33.379461
2.83,14,33.389333
2.83,12,33.398247
2.79,12,33.408037
0.28,24,33.430547
2.83,14,33.442851
2.79,12,33.45318
2.79,12,33.463581
2.83,16,33.477522
2.83,12,33.488142
0.34,14,33.49982
2.79,12,33.508303
2.79,12,33.516926
2.79,12,33.525705
2.83,12,33.534009
2.79,14,33.544081
2.79,12,33.552526
0.27,14,33.562311
2.83,12,33.570877
2.79,12,33.579245
2.79,12,33.592465
2.79,12,33.600793
2.79,12,33.609597
2.83,12,33.617935
0.36,14,33.627517
0.27,14,33.639419
2.79,12,33.648268
2.83,12,33.657081
2.83,14,33.667209
2.83,12,33.675904
2.79,12,33.684264
2.79,12,33.692592
2.79,12,33.700886
2.79,14,33.73271
2.83,14,33.742341
2.83,12,33.750681
2.83,12,33.758981
2.83,14,33.768727
2.79,12,33.780316
2.79,12,33.788577
2.83,12,33.796838
2.79,12,33.805025
2.79,12,33.813343
2.79,14,33.823907
2.79,12,33.832095
2.79,14,33.841666
2.79,12,33.849922
2.83,12,33.858152
2.83,12,33.866495
2.79,14,33.875911
2.79,12,33.884336
2.83,16,33.895625
0.33,18,33.908027
2.83,12,33.923982
2.83,12,33.93441
2.79,14,33.944149
2.79,12,33.952508
2.79,12,33.962115
2.79,12,33.970705
2.79,12,33.979102
2.83,12,33.9877
2.79,12,33.995909
0.33,30,34.015514
2.79,12,34.023794
