#{"t_start": 1663527813.2687435, "env_id": "SizeThreeGridRoadEnv-v0"}
r,l,t
0.13,14,28.660643
2.71,16,28.672719
2.71,12,28.685123
2.71,14,28.696091
2.71,14,28.70647
2.71,12,28.715472
2.71,12,28.72459
0.13,22,28.740662
2.71,12,28.749638
2.71,14,28.760212
2.71,12,28.769272
2.71,14,28.779746
2.71,14,28.790168
2.71,12,28.799177
0.1,28,28.838975
2.71,16,28.850854
0.1,22,28.867034
0.07,30,28.889744
2.71,12,28.902225
2.71,14,28.912674
2.71,14,28.92386
2.71,12,28.933947
0.22,18,28.948673
0.14,14,28.959001
2.71,14,28.972623
2.71,14,28.987619
2.71,16,28.999645
0.1,16,29.013132
2.71,28,29.035674
0.1,26,29.05443
2.71,22,29.070248
0.13,20,29.084886
0.1,24,29.10254
2.71,14,29.11292
2.71,14,29.123397
2.71,12,29.132342
2.71,12,29.141557
2.71,12,29.153709
2.71,24,29.176389
2.71,14,29.187416
0.03,16,29.199448
2.71,22,29.215878
2.71,12,29.22518
0.13,16,29.237942
2.71,12,29.247109
0.14,22,29.263399
2.71,12,29.272498
2.71,22,29.288471
2.71,12,29.298922
2.71,14,29.309819
2.71,16,29.321732
2.71,16,29.333905
0.14,22,29.353707
2.71,12,29.363757
2.71,18,29.377156
0.18,14,29.388637
2.71,12,29.39812
2.71,14,29.408666
0.1,16,29.42054
2.71,14,29.431585
2.71,14,29.442776
2.71,12,29.45217
2.71,12,29.462254
0.14,16,29.474472
2.71,18,29.488373
0.14,26,29.509816
0.1,20,29.526481
2.71,22,29.542595
2.71,16,29.554702
2.71,14,29.56538
2.71,12,29.574433
0.1,26,29.593391
2.71,14,29.603925
2.71,12,29.633623
2.71,12,29.643403
0.11,16,29.655761
2.71,12,29.665133
2.71,16,29.677275
2.71,12,29.686455
2.71,16,29.698856
2.71,14,29.709811
2.71,12,29.71928
2.71,18,29.73275
0.22,22,29.7499
0.23,24,29.7681
0.11,20,29.782694
0.1,22,29.798419
2.71,18,29.811966
2.71,12,29.824338
2.71,14,29.835938
2.71,12,29.844868
2.71,18,29.858122
2.71,14,29.869933
2.71,12,29.879646
2.71,16,29.89149
2.71,12,29.900718
0.09,32,29.925352
0.13,18,29.938673
2.71,12,29.947724
2.71,14,29.958323
0.23,16,29.970093
2.71,12,29.979113
2.71,16,29.992791
0.23,16,30.010502
2.71,12,30.019896
2.71,12,30.029008
0.13,32,31.294489
2.71,14,31.305698
2.71,12,31.31507
2.71,16,31.327027
2.71,12,31.336279
0.13,22,31.35485
2.71,12,31.364042
2.71,12,31.376204
2.71,12,31.385256
2.71,12,31.39443
0.13,24,31.412001
0.08,14,31.422527
0.03,16,31.434381
2.71,14,31.445128
2.71,14,31.455623
0.22,16,31.467566
0.23,14,31.478127
2.71,12,31.487181
0.07,20,31.507458
2.71,12,31.51653
2.71,16,31.528401
2.71,14,31.539004
2.71,16,31.551036
2.71,12,31.560269
2.71,14,31.570739
2.71,14,31.581193
2.71,14,31.591647
2.71,12,31.600679
2.71,12,31.609757
0.1,26,31.629011
2.71,14,31.639844
2.71,16,31.65167
2.71,12,31.668034
2.71,12,31.677122
2.71,12,31.686127
2.71,12,31.695128
2.71,12,31.704237
0.1,20,31.719059
2.71,12,31.728065
2.71,16,31.742955
2.71,12,31.752149
2.71,12,31.761285
2.71,14,31.771747
0.16,18,31.784945
0.13,14,31.795403
2.71,14,31.805879
2.71,12,31.814914
2.71,12,31.824122
2.71,12,31.833068
2.71,12,31.842262
