r,l,t
0.7,35,48.809935
0.47,35,48.834018
0.51,35,48.858098
0.4,35,48.881936
0.4,35,48.906049
6.31,30,48.92914
0.37,35,48.954905
0.51,35,48.983767
0.79,35,49.007308
0.74,35,49.030811
0.33,35,49.054434
0.57,35,49.078129
0.57,35,49.102403
0.45,35,49.126458
0.45,35,49.150164
0.55,35,49.174031
0.59,35,49.202052
0.79,35,49.226175
0.76,35,49.250412
0.67,35,49.275978
0.61,35,49.306262
0.7,35,49.329991
0.48,35,49.353772
0.52,35,49.377609
6.25,22,49.392969
6.07,28,49.415298
6.23,22,49.429852
0.67,35,49.458741
6.25,22,49.474969
6.34,30,49.494659
0.74,35,49.518102
0.82,35,49.546108
0.59,35,49.569707
0.63,35,49.593111
6.25,22,49.607631
6.23,28,49.629434
0.44,35,49.653149
6.02,18,49.6683
0.32,35,49.692789
0.28,35,49.717171
0.26,35,49.741356
0.73,35,49.766008
0.66,35,49.789677
0.44,35,49.813699
0.58,35,49.837707
0.61,35,49.861523
0.52,35,49.885455
6.18,32,49.910077
0.52,35,49.933992
6.01,28,49.954558
0.5,35,49.977653
0.55,35,50.004456
0.66,35,50.973129
0.65,35,50.996897
0.52,35,51.020815
0.63,35,51.046194
6.25,22,51.061978
0.58,35,51.085692
0.72,35,51.109402
0.71,35,51.133157
0.71,35,51.156396
0.42,35,51.183446
0.71,35,51.206366
0.65,35,51.229079
0.38,35,51.252714
6.23,28,51.270711
6.22,32,51.291051
0.39,35,51.314292
6.23,22,51.328685
6.35,28,51.346759
0.65,35,51.369948
6.17,26,51.3914
6.01,24,51.406842
0.72,35,51.430144
0.57,35,51.453354
0.41,35,51.476449
0.67,35,51.506943
6.38,34,51.528692
0.73,35,51.553119
6.33,26,51.571744
