r,l,t
6.25,22,51.199601
6.36,28,51.220348
6.32,26,51.240508
6.25,26,51.260065
6.04,18,51.273521
6.25,22,51.289725
6.25,24,51.307857
6.25,22,51.324267
0.32,35,51.350961
6.25,24,51.368607
6.25,22,51.385192
6.25,26,51.404066
0.68,35,51.430711
6.29,28,51.451648
6.25,24,51.469291
6.25,24,51.489549
6.25,26,51.508674
6.28,28,51.529368
6.25,22,51.545748
6.25,22,51.567085
6.27,26,51.586138
6.25,24,51.607542
6.04,18,51.620969
6.25,24,51.639925
6.42,34,51.665989
6.25,22,51.682359
6.23,34,51.70736
6.33,28,51.727998
6.25,24,51.749064
6.25,22,51.769351
6.25,22,51.785592
6.25,26,51.807986
6.25,24,51.826236
6.25,24,51.843936
6.25,24,51.861776
6.25,22,51.881038
6.25,24,51.906917
6.25,22,51.923829
0.55,35,51.951073
6.25,24,51.968732
6.25,28,51.989274
6.25,22,52.005346
6.25,22,52.021907
6.25,22,52.037977
6.25,24,52.055529
6.25,24,52.073119
6.25,24,52.090605
6.25,24,52.112599
6.25,22,52.129743
6.33,28,52.15012
6.36,30,52.17252
6.25,22,52.188498
6.25,22,52.208087
6.25,24,52.225538
6.25,26,52.244648
6.25,22,52.260917
6.25,26,52.279844
6.25,26,52.29876
6.25,26,52.318605
6.25,22,52.334676
6.25,22,52.350705
6.25,24,52.368212
6.22,30,52.389829
6.25,22,52.40591
6.25,22,52.424965
6.24,26,52.445185
6.25,22,52.461615
6.25,24,52.479144
6.25,22,52.495311
6.35,26,52.519602
6.25,24,52.540381
6.25,22,53.759556
6.25,24,53.777528
6.25,24,53.800924
6.25,22,53.822441
6.25,22,53.839574
6.25,24,53.859499
6.25,22,53.895066
6.25,26,53.915794
6.25,24,53.933575
6.25,22,53.949559
6.28,28,53.970102
6.25,22,53.986193
6.25,24,54.003505
6.25,26,54.022707
6.28,26,54.041543
6.25,24,54.058966
6.25,22,54.075065
6.25,22,54.09584
6.25,26,54.11499
0.44,35,54.143561
6.25,22,54.159998
6.25,24,54.177691
6.25,26,54.196975
6.25,22,54.214132
6.25,28,54.234978
6.25,22,54.251397
0.43,35,54.278389
6.36,28,54.299271
6.25,22,54.31916
6.28,30,54.341793
6.36,26,54.367025
6.25,22,54.384355
6.25,22,54.400654
6.25,24,54.418564
6.25,26,54.437955
6.25,24,54.45973
0.43,35,54.486618
6.04,18,54.500429
6.25,22,54.517702
6.04,18,54.53148
6.25,22,54.547846
6.25,24,54.566155
6.25,22,54.582949
6.04,18,54.596577
6.17,26,54.618493
6.25,22,54.636735
6.25,24,54.655559
0.46,35,54.70681
6.44,34,54.732487
6.25,24,54.750209
6.25,22,54.769366
6.25,22,54.786643
6.25,22,54.804594
6.04,18,54.824204
6.25,24,54.845918
0.36,35,54.876623
6.25,26,54.900792
6.36,28,54.931903
6.39,30,54.959654
6.33,26,54.983511
6.25,22,55.003773
6.25,24,55.028914
6.25,22,55.049302
6.25,26,55.073488
0.34,35,55.107252
6.25,22,55.127706
6.39,32,55.158027
0.67,35,55.189633
6.25,22,55.205969
6.25,22,55.222256
6.25,22,55.238497
6.29,28,55.258765
6.25,24,55.276197
6.25,22,55.292187
6.25,24,55.313142
6.25,24,55.331782
6.25,24,55.348991
6.25,22,55.364988
6.25,24,55.382367
6.25,22,55.401682
6.31,32,55.426644
6.36,26,55.446013
6.25,22,55.463075
6.25,22,56.791917
6.25,22,56.812735
6.25,24,56.830687
6.19,22,56.847104
6.25,22,56.879135
6.25,24,56.897142
0.51,35,56.925424
6.25,22,56.943223
6.25,22,56.959702
